"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","informationWithheld","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","institutionID","samplingEffort","locality","verbatimElevation","elevation","eventID","habitat","footprintWKT","type","vernacularName","ownerInstitutionCode","samplingProtocol","parentEventID","elevationAccuracy","continent","verbatimSRS","county","eventRemarks","language","previousIdentifications","identifiedBy","municipality","verbatimCoordinateSystem","organismQuantityType","individualCount","fieldNotes","georeferenceSources","taxonRemarks","higherClassification","georeferenceRemarks","bibliographicCitation","sampleSizeUnit","sampleSizeValue","locationRemarks","dynamicProperties","fieldNumber","preparations","occurrenceStatus","higherGeography","locationID","datasetID","accessRights","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","sex","establishmentMeans","identificationVerificationStatus","locationAccordingTo","recordNumber","georeferencedDate","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","organismID","identificationQualifier","collectionID","waterBody","startDayOfYear","organismQuantity","lifeStage","disposition","georeferenceProtocol","identificationRemarks"
"2235615273","Tremarctos ornatus (F.G.Cuvier, 1825)",1.919167,-76.615556,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.440+0000","2019-04-12T16:17:22.479+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,25,"2016-10-25T00:00:00",NA,"2019-09-21T03:31:32.488+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","4567942943473664",NA,NA,NA,NA,"Puracé","2235615273",NA,"5289222571294720",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"15:07:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Avistamiento directo","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3343",3343,"4567942943473664","Páramo","footprintWKT  (1.9188889 -76.6155555556, 1.9191667 -76.6155555556)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615294","Tremarctos ornatus (F.G.Cuvier, 1825)",1.907778,-76.6175,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.494+0000","2019-04-12T16:17:22.527+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,25,"2016-10-25T00:00:00",NA,"2019-09-21T03:31:28.093+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5693842850316288",NA,NA,NA,NA,"Puracé","2235615294",NA,"6415122478137344",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"15:46:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Avistamiento directo","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3373",3373,"5693842850316288","Páramo","footprintWKT  (1.9111111 -76.6252777778, 1.9077778 -76.6175)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615302","Tremarctos ornatus (F.G.Cuvier, 1825)",2.339167,-76.394167,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.519+0000","2019-04-12T16:17:22.554+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,10,"2016-10-10T00:00:00",NA,"2019-09-21T03:31:27.130+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5729027222405120",NA,NA,NA,NA,"Puracé","2235615302",NA,"6344753733959680",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"11:32:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Comedero","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3452",3452,"5729027222405120","Páramo","footprintWKT  (2.3383333 -76.395, 2.3391667 -76.3941666667)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615264","Tremarctos ornatus (F.G.Cuvier, 1825)",1.944722,-76.553056,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.383+0000","2019-04-12T16:17:22.424+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,20,"2016-10-20T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","6151239687471104",NA,NA,NA,NA,"Puracé","2235615264",NA,"6555859966492672",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"08:43:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Rasguño","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","2755",2755,"6151239687471104","Bosque Altoandino","footprintWKT  (1.9463889 -76.5536111111, 1.9447222 -76.5530555556)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615299","Tremarctos ornatus (F.G.Cuvier, 1825)",1.946944,-76.552778,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.505+0000","2019-04-12T16:17:22.541+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,20,"2016-10-20T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5025339780628480",NA,NA,NA,NA,"Puracé","2235615299",NA,"5429960059650048",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"08:03:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Comedero","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","2640",2640,"5025339780628480","Bosque Altoandino","footprintWKT  (1.9463889 -76.5505555556, 1.9469444 -76.5527777778)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615249","Tremarctos ornatus (F.G.Cuvier, 1825)",2.133333,-76.466667,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.311+0000","2019-04-12T16:17:22.327+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,27,"2016-10-27T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5271630385250304",NA,NA,NA,NA,"Puracé","2235615249",NA,"6239200617693184",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"11:50:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Rasguño","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3094",3094,"5271630385250304","Páramo","footprintWKT  (2.1367667 -76.4653555556, 2.1333333 -76.4666666667)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615424","Tremarctos ornatus (F.G.Cuvier, 1825)",2.135278,-76.468333,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.882+0000","2019-04-12T16:17:22.976+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,27,"2016-10-27T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5834580338671616",NA,NA,NA,NA,"Puracé","2235615424",NA,"5113300710850560",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"10:38:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Rasguño","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3096",3096,"5834580338671616","Páramo","footprintWKT  (2.1275333 -76.4635444444, 2.1352778 -76.4683333333)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366060826","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.561622,-78.334733,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","none","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2019-10-01T07:56:37.827+0000","2019-10-01T07:56:37.998+0000",184,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","2019-08-17T07:25:30",31451,"Napo",2016,10,22,"2016-10-22T11:50:00","2019-09-06T20:26:28.000+0000","2019-10-01T07:56:38.009+0000","https://www.inaturalist.org/observations/30976331","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","EC","Ecuador","osoandino","30976331","Coordinate uncertainty increased to 31451m to protect threatened taxon","osoandino","2016/10/22 11:50 AM CEST","iNaturalist research-grade observations","Ecuador","2366060826","Observations","https://www.inaturalist.org/observations/30976331","41657","osoandino","30976331","https://www.inaturalist.org/observations/30976331","iNaturalist","© osoandino some rights reserved","09:50:00Z","67130769","Tremarctos ornatus (F.G.Cuvier, 1825)","Female with small cub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615387","Tremarctos ornatus (F.G.Cuvier, 1825)",2.336944,-76.395556,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.756+0000","2019-04-12T16:17:22.825+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,10,"2016-10-10T00:00:00",NA,"2019-09-21T03:31:27.138+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","4603127315562496",NA,NA,NA,NA,"Puracé","2235615387",NA,"5218853827117056",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"10:57:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Comedero","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3489",3489,"4603127315562496","Páramo","footprintWKT  (2.3366667 -76.3947222222, 2.3369444 -76.3955555556)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615265","Tremarctos ornatus (F.G.Cuvier, 1825)",1.950556,-76.541389,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.390+0000","2019-04-12T16:17:22.463+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,13,"2016-10-13T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5869764710760448",NA,NA,NA,NA,"Puracé","2235615265",NA,"6274384989782016",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"09:12:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Huellas","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","2624",2624,"5869764710760448","Páramo","footprintWKT  (1.9508333 -76.5411111111, 1.9505556 -76.5413888889)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615478","Tremarctos ornatus (F.G.Cuvier, 1825)",1.917222,-76.621944,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:23.050+0000","2019-04-12T16:17:23.168+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,25,"2016-10-25T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","6714189640892416",NA,NA,NA,NA,"Puracé","2235615478",NA,"5852172524716032",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"13:23:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Avistamiento directo","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3205",3205,"6714189640892416","Páramo","footprintWKT  (1.9172222 -76.6211111111, 1.9172222 -76.6219444444)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615489","Tremarctos ornatus (F.G.Cuvier, 1825)",1.943611,-76.56,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:23.123+0000","2019-04-12T16:17:23.168+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,20,"2016-10-20T00:00:00",NA,"2019-09-21T03:31:27.211+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5588289734049792",NA,NA,NA,NA,"Puracé","2235615489",NA,"4726272617873408",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"09:48:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Comedero","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","2840",2840,"5588289734049792","Páramo","footprintWKT  (1.9438889 -76.5591666667, 1.9436111 -76.56)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615520","Tremarctos ornatus (F.G.Cuvier, 1825)",1.951111,-76.545833,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:23.279+0000","2019-04-12T16:17:23.323+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,13,"2016-10-13T00:00:00",NA,"2019-09-21T03:31:31.366+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","6432714664181760",NA,NA,NA,NA,"Puracé","2235615520",NA,"5992910013071360",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"11:05:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Comedero","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","2623",2623,"6432714664181760","Páramo","footprintWKT  (1.9505556 -76.5463888889, 1.9511111 -76.5458333333)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615379","Tremarctos ornatus (F.G.Cuvier, 1825)",1.950833,-76.541944,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.737+0000","2019-04-12T16:17:22.814+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,10,13,"2016-10-13T00:00:00",NA,"2019-09-21T03:31:27.130+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5306814757339136",NA,NA,NA,NA,"Puracé","2235615379",NA,"4867010106228736",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"10:35:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Huellas","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","2636",2636,"5306814757339136","Páramo","footprintWKT  (1.9508333 -76.5416666667, 1.9508333 -76.5419444444)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235615282","Tremarctos ornatus (F.G.Cuvier, 1825)",2.248333,-76.423889,"cdround","7ff37375-d4d8-4a3d-bfb8-0bf498e21a62","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-04-12T16:17:22.486+0000","2019-04-12T16:17:22.539+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2016,11,16,"2016-11-16T00:00:00",NA,"2019-09-21T03:31:23.312+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5553105361960960",NA,NA,NA,NA,"Puracé","2235615282",NA,"5394775687561216",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"09:05:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","Comedero","830.016.624-7","1 transecto","Parque Nacional Natural Puracé","3439",3439,"5553105361960960","Páramo","footprintWKT  (2.2312444 -76.4251777778, 2.2483333 -76.4238888889)","Event","Oso de anteojos","PNN","Transecto","Cuadrante 19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
